	ModName	FuncName	CodeLine	TotalTime	AvgTime	PctTime	Hits	PctHits	LineText	
645	C:\IG\IG\PRE\FV.FRM	Check1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
646	C:\IG\IG\PRE\FV.FRM	Check1_Click	2	0	0	0.00%	0	0.00%	Frame1.Enabled = (Check1 = vbChecked)	
647	C:\IG\IG\PRE\FV.FRM	Check1_Click	3	0	0	0.00%	0	0.00%	Frame2.Enabled = (Check1 = vbChecked)	
648	C:\IG\IG\PRE\FV.FRM	Check1_Click	4	0	0	0.00%	0	0.00%	Frame3.Enabled = (Check1 = vbChecked)	
649	C:\IG\IG\PRE\FV.FRM	Check1_Click	5	0	0	0.00%	0	0.00%	Command1.Enabled = (Check1 = vbChecked)	
650	C:\IG\IG\PRE\FV.FRM	Combo1_Change	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
651	C:\IG\IG\PRE\FV.FRM	Combo1_Change	2	0	0	0.00%	0	0.00%	Combo1.Locked = False	
652	C:\IG\IG\PRE\FV.FRM	Combo1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
653	C:\IG\IG\PRE\FV.FRM	Combo1_Click	2	0	0	0.00%	0	0.00%	DiMalla	
654	C:\IG\IG\PRE\FV.FRM	Combo1_Click	3	0	0	0.00%	0	0.00%	caca = True	
655	C:\IG\IG\PRE\FV.FRM	Combo1_Click	4	0	0	0.00%	0	0.00%	Case Option1(0)	
656	C:\IG\IG\PRE\FV.FRM	Combo1_Click	5	0	0	0.00%	0	0.00%	Text1(0) = Xi(1, Combo1.ListIndex + 1)	
657	C:\IG\IG\PRE\FV.FRM	LlenarC	14	0	0	0.00%	0	0.00%	Case 3	
658	C:\IG\IG\PRE\FV.FRM	DiMalla	11	0	0	0.00%	0	0.00%	Picture1.Line (S(0, K), S(1, K))-(S(2, K), S(3, K)), vbMagenta, B	
659	C:\IG\IG\PRE\FV.FRM	Combo1_Click	35	0	0	0.00%	0	0.00%	Text2(I) = Vyd(I + 2, Combo1.ListIndex + 1)	
660	C:\IG\IG\PRE\FV.FRM	CEscala	4	0	0	0.00%	0	0.00%	Picture1.ScaleWidth = 2 * Mediaescala	
661	C:\IG\IG\PRE\FV.FRM	CEscala	5	0	0	0.00%	0	0.00%	Picture1.ScaleLeft = -Mediaescala + Xl / 2	
662	C:\IG\IG\PRE\FV.FRM	CEscala	6	0	0	0.00%	0	0.00%	Picture1.ScaleTop = Yl / 2 + Mediaescala	
663	C:\IG\IG\PRE\FV.FRM	DiMalla	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
664	C:\IG\IG\PRE\FV.FRM	DiMalla	2	0	0	0.00%	0	0.00%	Picture1.Cls	
665	C:\IG\IG\PRE\FV.FRM	DiMalla	3	0	0	0.00%	0	0.00%	For I = 2 To L2	
666	C:\IG\IG\PRE\FV.FRM	DiMalla	4	0	0	0.00%	0	0.00%	For J = 2 To M2	
667	C:\IG\IG\PRE\FV.FRM	DiMalla	5	0	0	0.00%	0	0.00%	Picture1.Line (XU(I), YV(J))-(XU(I), YV(J + 1)), QBColor(8)	
668	C:\IG\IG\PRE\FV.FRM	DiMalla	6	0	0	0.00%	0	0.00%	Picture1.Line (XU(I), YV(J))-(XU(I + 1), YV(J)), QBColor(8)	
669	C:\IG\IG\PRE\FV.FRM	DiMalla	7	0	0	0.00%	0	0.00%	Picture1.Line (XU(L1), YV(M1))-(XU(L1), YV(2)), QBColor(8)	
670	C:\IG\IG\PRE\FV.FRM	DiMalla	8	0	0	0.00%	0	0.00%	Picture1.Line (XU(2), YV(M1))-(XU(L1), YV(M1)), QBColor(8)	
671	C:\IG\IG\PRE\FV.FRM	CEscala	2	0	0	0.00%	0	0.00%	Mediaescala = (EscalaXY * 1.1) / 2	
672	C:\IG\IG\PRE\FV.FRM	DiMalla	10	0	0	0.00%	0	0.00%	For K = 1 To Ns	
673	C:\IG\IG\PRE\FV.FRM	CEscala	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
674	C:\IG\IG\PRE\FV.FRM	DiMalla	12	0	0	0.00%	0	0.00%	Case 1	
675	C:\IG\IG\PRE\FV.FRM	DiMalla	13	0	0	0.00%	0	0.00%	Picture1.Line (XU(2), YV(2))-(XU(L1), YV(2)), vbCyan	
676	C:\IG\IG\PRE\FV.FRM	DiMalla	14	0	0	0.00%	0	0.00%	Case 2	
677	C:\IG\IG\PRE\FV.FRM	DiMalla	15	0	0	0.00%	0	0.00%	Picture1.Line (XU(2), YV(2))-(XU(2), YV(M1)), vbCyan	
678	C:\IG\IG\PRE\FV.FRM	DiMalla	16	0	0	0.00%	0	0.00%	Case 3	
679	C:\IG\IG\PRE\FV.FRM	DiMalla	17	0	0	0.00%	0	0.00%	Picture1.Line (XU(L1), YV(M1))-(XU(2), YV(M1)), vbCyan	
680	C:\IG\IG\PRE\FV.FRM	DiMalla	18	0	0	0.00%	0	0.00%	Case 4	
681	C:\IG\IG\PRE\FV.FRM	DiMalla	19	0	0	0.00%	0	0.00%	Picture1.Line (XU(L1), YV(M1))-(XU(L1), YV(2)), vbCyan	
682	C:\IG\IG\PRE\FV.FRM	Form_Load	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
683	C:\IG\IG\PRE\FV.FRM	Form_Load	2	0	0	0.00%	0	0.00%	Combo1.Clear	
684	C:\IG\IG\PRE\FV.FRM	Form_Load	3	0	0	0.00%	0	0.00%	For I = 1 To Ndxi	
685	C:\IG\IG\PRE\FV.FRM	Form_Load	4	0	0	0.00%	0	0.00%	Vxi(1, I) = 2	
686	C:\IG\IG\PRE\Dominio.frm	Combo1_Click	6	0	0	0.00%	0	0.00%	Label4.Visible = True	
687	C:\IG\IG\PRE\FV.FRM	DiMalla	9	0	0	0.00%	0	0.00%	If Ns > 0 Then	
688	C:\IG\IG\PRE\FV.FRM	Form_Activate	8	0	0	0.00%	0	0.00%	For I = 0 To 3	
689	C:\IG\IG\PRE\FV.FRM	Command1_Click	3	0	0	0.00%	0	0.00%	For I = 0 To 3	
690	C:\IG\IG\PRE\FV.FRM	Command1_Click	4	0	0	0.00%	0	0.00%	Option1(I) = False	
691	C:\IG\IG\PRE\FV.FRM	Command1_Click	5	0	0	0.00%	0	0.00%	For I = 0 To 2	
692	C:\IG\IG\PRE\FV.FRM	Command1_Click	6	0	0	0.00%	0	0.00%	Option2(I) = False	
693	C:\IG\IG\PRE\FV.FRM	Command1_Click	7	0	0	0.00%	0	0.00%	Frame4.Visible = False	
694	C:\IG\IG\PRE\FV.FRM	Command2_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
695	C:\IG\IG\PRE\FV.FRM	Command2_Click	2	0	0	0.00%	0	0.00%	Me.Hide	
696	C:\IG\IG\PRE\FV.FRM	Form_Activate	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
697	C:\IG\IG\PRE\FV.FRM	Form_Activate	2	0	0	0.00%	0	0.00%	CEscala	
698	C:\IG\IG\PRE\FV.FRM	Form_Activate	3	0	0	0.00%	0	0.00%	Picture1.AutoRedraw = True	
699	C:\IG\IG\PRE\FV.FRM	Form_Activate	4	0	0	0.00%	0	0.00%	DiMalla	
700	C:\IG\IG\PRE\FV.FRM	Form_Activate	5	0	0	0.00%	0	0.00%	For I = 0 To 3	
701	C:\IG\IG\PRE\FV.FRM	CEscala	3	0	0	0.00%	0	0.00%	Picture1.ScaleHeight = -2 * Mediaescala	
702	C:\IG\IG\PRE\FV.FRM	Form_Activate	7	0	0	0.00%	0	0.00%	Case 0	
703	C:\IG\IG\PRE\FV.FRM	Form_Load	6	0	0	0.00%	0	0.00%	Vxi(3, I) = 0	
704	C:\IG\IG\PRE\FV.FRM	Form_Activate	9	0	0	0.00%	0	0.00%	Option1(I).Enabled = True	
705	C:\IG\IG\PRE\FV.FRM	Form_Activate	10	0	0	0.00%	0	0.00%	Case Else	
706	C:\IG\IG\PRE\FV.FRM	Form_Activate	11	0	0	0.00%	0	0.00%	Option1(Simetria - 1).Enabled = False	
707	C:\IG\IG\PRE\FV.FRM	Form_Activate	12	0	0	0.00%	0	0.00%	Option1(Simetria - 1) = False	
708	C:\IG\IG\PRE\FV.FRM	Form_Activate	13	0	0	0.00%	0	0.00%	Combo1 = ""	
709	C:\IG\IG\PRE\FV.FRM	Form_Activate	14	0	0	0.00%	0	0.00%	Text1(0) = ""	
710	C:\IG\IG\PRE\FV.FRM	Form_Activate	15	0	0	0.00%	0	0.00%	Text1(1) = ""	
711	C:\IG\IG\PRE\FV.FRM	Form_Activate	16	0	0	0.00%	0	0.00%	Text2(0) = ""	
712	C:\IG\IG\PRE\FV.FRM	Form_Activate	17	0	0	0.00%	0	0.00%	Text2(1) = ""	
713	C:\IG\IG\PRE\FV.FRM	Form_Activate	18	0	0	0.00%	0	0.00%	For I = 0 To 3	
714	C:\IG\IG\PRE\FV.FRM	Form_Activate	19	0	0	0.00%	0	0.00%	Option1(I) = False	
715	C:\IG\IG\PRE\FV.FRM	Form_Activate	20	0	0	0.00%	0	0.00%	For I = 0 To 2	
716	C:\IG\IG\PRE\FV.FRM	Form_Activate	21	0	0	0.00%	0	0.00%	Option2(I) = False	
717	C:\IG\IG\PRE\FV.FRM	Form_Activate	6	0	0	0.00%	0	0.00%	Option1(I).Enabled = True	
718	C:\IG\IG\PRE\FE.frm	Text2_Change	4	0	0	0.00%	0	0.00%	Txi(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
719	C:\IG\IG\PRE\FE.frm	Option2_Click	95	0	0	0.00%	0	0.00%	Tyi(1, Combo1.ListIndex + 1) = Index	
720	C:\IG\IG\PRE\FE.frm	Option2_Click	96	0	0	0.00%	0	0.00%	Case Option1(2)	
721	C:\IG\IG\PRE\FE.frm	Option2_Click	97	0	0	0.00%	0	0.00%	For I = 0 To 1	
722	C:\IG\IG\PRE\FE.frm	Option2_Click	98	0	0	0.00%	0	0.00%	Text2(I) = Txs(I + 2, Combo1.ListIndex + 1)	
723	C:\IG\IG\PRE\FE.frm	Option2_Click	99	0	0	0.00%	0	0.00%	Txs(1, Combo1.ListIndex + 1) = Index	
724	C:\IG\IG\PRE\FE.frm	Option2_Click	100	0	0	0.00%	0	0.00%	Case Option1(3)	
725	C:\IG\IG\PRE\FE.frm	Option2_Click	101	0	0	0.00%	0	0.00%	For I = 0 To 1	
726	C:\IG\IG\PRE\FE.frm	Option2_Click	102	0	0	0.00%	0	0.00%	Text2(I) = Tyd(I + 2, Combo1.ListIndex + 1)	
727	C:\IG\IG\PRE\FE.frm	Option2_Click	103	0	0	0.00%	0	0.00%	Tyd(1, Combo1.ListIndex + 1) = Index	
728	C:\IG\IG\PRE\FE.frm	Picture1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
729	C:\IG\IG\PRE\FE.frm	Text1_Change	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
730	C:\IG\IG\PRE\FE.frm	Text2_Change	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
731	C:\IG\IG\PRE\Dominio.frm	Combo1_Click	4	0	0	0.00%	0	0.00%	Label4.Visible = False	
732	C:\IG\IG\PRE\FE.frm	Text2_Change	3	0	0	0.00%	0	0.00%	If Index = 0 Then	
733	C:\IG\IG\PRE\FE.frm	Option2_Click	92	0	0	0.00%	0	0.00%	Case Option1(1)	
734	C:\IG\IG\PRE\FE.frm	Text2_Change	5	0	0	0.00%	0	0.00%	Txi(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
735	C:\IG\IG\PRE\FE.frm	Text2_Change	6	0	0	0.00%	0	0.00%	Case Option1(1)	
736	C:\IG\IG\PRE\FE.frm	Text2_Change	7	0	0	0.00%	0	0.00%	If Index = 0 Then	
737	C:\IG\IG\PRE\FE.frm	Text2_Change	8	0	0	0.00%	0	0.00%	Tyi(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
738	C:\IG\IG\PRE\FE.frm	Text2_Change	9	0	0	0.00%	0	0.00%	Tyi(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
739	C:\IG\IG\PRE\FE.frm	Text2_Change	10	0	0	0.00%	0	0.00%	Case Option1(2)	
740	C:\IG\IG\PRE\FE.frm	Text2_Change	11	0	0	0.00%	0	0.00%	If Index = 0 Then	
741	C:\IG\IG\PRE\FE.frm	Text2_Change	12	0	0	0.00%	0	0.00%	Txs(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
742	C:\IG\IG\PRE\FE.frm	Text2_Change	13	0	0	0.00%	0	0.00%	Txs(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
743	C:\IG\IG\PRE\FE.frm	Text2_Change	14	0	0	0.00%	0	0.00%	Case Option1(3)	
744	C:\IG\IG\PRE\FE.frm	Text2_Change	15	0	0	0.00%	0	0.00%	If Index = 0 Then	
745	C:\IG\IG\PRE\FE.frm	Text2_Change	16	0	0	0.00%	0	0.00%	Tyd(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
746	C:\IG\IG\PRE\FE.frm	Text2_Change	2	0	0	0.00%	0	0.00%	Case Option1(0)	
747	C:\IG\IG\PRE\FE.frm	Option2_Click	79	0	0	0.00%	0	0.00%	Text2(I) = Tyd(I + 2, Combo1.ListIndex + 1)	
748	C:\IG\IG\PRE\FE.frm	Option2_Click	65	0	0	0.00%	0	0.00%	Case Option1(0)	
749	C:\IG\IG\PRE\FE.frm	Option2_Click	66	0	0	0.00%	0	0.00%	For I = 0 To 1	
750	C:\IG\IG\PRE\FE.frm	Option2_Click	67	0	0	0.00%	0	0.00%	Text2(I) = Txi(I + 2, Combo1.ListIndex + 1)	
751	C:\IG\IG\PRE\FE.frm	Option2_Click	68	0	0	0.00%	0	0.00%	Txi(1, Combo1.ListIndex + 1) = Index	
752	C:\IG\IG\PRE\FE.frm	Option2_Click	69	0	0	0.00%	0	0.00%	Case Option1(1)	
753	C:\IG\IG\PRE\FE.frm	Option2_Click	70	0	0	0.00%	0	0.00%	For I = 0 To 1	
754	C:\IG\IG\PRE\FE.frm	Option2_Click	71	0	0	0.00%	0	0.00%	Text2(I) = Tyi(I + 2, Combo1.ListIndex + 1)	
755	C:\IG\IG\PRE\FE.frm	Option2_Click	72	0	0	0.00%	0	0.00%	Tyi(1, Combo1.ListIndex + 1) = Index	
756	C:\IG\IG\PRE\FE.frm	Option2_Click	73	0	0	0.00%	0	0.00%	Case Option1(2)	
757	C:\IG\IG\PRE\FE.frm	Option2_Click	74	0	0	0.00%	0	0.00%	For I = 0 To 1	
758	C:\IG\IG\PRE\FE.frm	Option2_Click	75	0	0	0.00%	0	0.00%	Text2(I) = Txs(I + 2, Combo1.ListIndex + 1)	
759	C:\IG\IG\PRE\FE.frm	Option2_Click	76	0	0	0.00%	0	0.00%	Txs(1, Combo1.ListIndex + 1) = Index	
760	C:\IG\IG\PRE\FE.frm	Option2_Click	94	0	0	0.00%	0	0.00%	Text2(I) = Tyi(I + 2, Combo1.ListIndex + 1)	
761	C:\IG\IG\PRE\FE.frm	Option2_Click	78	0	0	0.00%	0	0.00%	For I = 0 To 1	
762	C:\IG\IG\PRE\FE.frm	Option2_Click	93	0	0	0.00%	0	0.00%	For I = 0 To 1	
763	C:\IG\IG\PRE\FE.frm	Option2_Click	80	0	0	0.00%	0	0.00%	Tyd(1, Combo1.ListIndex + 1) = Index	
764	C:\IG\IG\PRE\FE.frm	Option2_Click	81	0	0	0.00%	0	0.00%	Case 4	
765	C:\IG\IG\PRE\FE.frm	Option2_Click	82	0	0	0.00%	0	0.00%	Frame4.Visible = True	
766	C:\IG\IG\PRE\FE.frm	Option2_Click	83	0	0	0.00%	0	0.00%	For I = 0 To 1	
767	C:\IG\IG\PRE\FE.frm	Option2_Click	84	0	0	0.00%	0	0.00%	Text2(I).Visible = True	
768	C:\IG\IG\PRE\FE.frm	Option2_Click	85	0	0	0.00%	0	0.00%	Label3(0) = "Ti"	
769	C:\IG\IG\PRE\FE.frm	Option2_Click	86	0	0	0.00%	0	0.00%	Label3(1) = "Ts"	
770	C:\IG\IG\PRE\FE.frm	Option2_Click	87	0	0	0.00%	0	0.00%	Label3(1).Visible = True	
771	C:\IG\IG\PRE\FE.frm	Option2_Click	88	0	0	0.00%	0	0.00%	Case Option1(0)	
772	C:\IG\IG\PRE\FE.frm	Option2_Click	89	0	0	0.00%	0	0.00%	For I = 0 To 1	
773	C:\IG\IG\PRE\FE.frm	Option2_Click	90	0	0	0.00%	0	0.00%	Text2(I) = Txi(I + 2, Combo1.ListIndex + 1)	
774	C:\IG\IG\PRE\FE.frm	Option2_Click	91	0	0	0.00%	0	0.00%	Txi(1, Combo1.ListIndex + 1) = Index	
775	C:\IG\IG\PRE\FMalla.frm	CEscala	2	0	0	0.00%	0	0.00%	Mediaescala = (EscalaXY * 1.1) / 2	
776	C:\IG\IG\PRE\FE.frm	Option2_Click	77	0	0	0.00%	0	0.00%	Case Option1(3)	
777	C:\IG\IG\PRE\FPR.frm	Form_Activate	19	0	0	0.00%	0	0.00%	Text3(3).Visible = (FV.Check1 = vbChecked)	
778	C:\IG\IG\PRE\FE.frm	Text2_Change	17	0	0	0.00%	0	0.00%	Tyd(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
779	C:\IG\IG\PRE\FPR.frm	Form_Activate	6	0	0	0.00%	0	0.00%	Label3(1).Visible = (FE.Check1 = vbChecked)	
780	C:\IG\IG\PRE\FPR.frm	Form_Activate	7	0	0	0.00%	0	0.00%	Text3(1).Visible = (FE.Check1 = vbChecked)	
781	C:\IG\IG\PRE\FPR.frm	Form_Activate	8	0	0	0.00%	0	0.00%	Label1(1).Visible = (FU.Check1 = vbChecked)	
782	C:\IG\IG\PRE\FPR.frm	Form_Activate	9	0	0	0.00%	0	0.00%	Text1(1).Visible = (FU.Check1 = vbChecked)	
783	C:\IG\IG\PRE\FPR.frm	Form_Activate	10	0	0	0.00%	0	0.00%	Label2(1).Visible = (FU.Check1 = vbChecked)	
784	C:\IG\IG\PRE\FPR.frm	Form_Activate	11	0	0	0.00%	0	0.00%	Text2(1).Visible = (FU.Check1 = vbChecked)	
785	C:\IG\IG\PRE\FPR.frm	Form_Activate	12	0	0	0.00%	0	0.00%	Label3(2).Visible = (FU.Check1 = vbChecked)	
786	C:\IG\IG\PRE\FPR.frm	Form_Activate	13	0	0	0.00%	0	0.00%	Text3(2).Visible = (FU.Check1 = vbChecked)	
787	C:\IG\IG\PRE\FPR.frm	Form_Activate	14	0	0	0.00%	0	0.00%	Label1(2).Visible = (FV.Check1 = vbChecked)	
788	C:\IG\IG\PRE\FPR.frm	Form_Activate	15	0	0	0.00%	0	0.00%	Text1(2).Visible = (FV.Check1 = vbChecked)	
789	C:\IG\IG\PRE\FPR.frm	Form_Activate	16	0	0	0.00%	0	0.00%	Label2(2).Visible = (FV.Check1 = vbChecked)	
790	C:\IG\IG\PRE\FMalla.frm	Command1_Click	25	0	0	0.00%	0	0.00%	Call Cadicio	
791	C:\IG\IG\PRE\FPR.frm	Form_Activate	18	0	0	0.00%	0	0.00%	Label3(3).Visible = (FV.Check1 = vbChecked)	
792	C:\IG\IG\PRE\FMalla.frm	Command1_Click	24	0	0	0.00%	0	0.00%	Call Expone(False, I, PowY(I), Tmy(I))	
793	C:\IG\IG\PRE\FPR.frm	Form_Activate	20	0	0	0.00%	0	0.00%	Label2(3).Visible = (FU.Check1 = vbChecked) Or (FV.Check1 = vbChecked)	
794	C:\IG\IG\PRE\FPR.frm	Form_Activate	21	0	0	0.00%	0	0.00%	Text2(3).Visible = (FU.Check1 = vbChecked) Or (FV.Check1 = vbChecked)	
795	C:\IG\IG\PRE\FPR.frm	Form_Activate	22	0	0	0.00%	0	0.00%	Label3(4).Visible = (FU.Check1 = vbChecked) Or (FV.Check1 = vbChecked)	
796	C:\IG\IG\PRE\FPR.frm	Form_Activate	23	0	0	0.00%	0	0.00%	Text3(4).Visible = (FU.Check1 = vbChecked) Or (FV.Check1 = vbChecked)	
797	C:\IG\IG\PRE\FPR.frm	Form_Load	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
798	C:\IG\IG\PRE\FPR.frm	Form_Load	2	0	0	0.00%	0	0.00%	NTime(0) = 2	
799	C:\IG\IG\PRE\FPR.frm	Form_Load	3	0	0	0.00%	0	0.00%	NTime(1) = 1	
800	C:\IG\IG\PRE\FPR.frm	Form_Load	4	0	0	0.00%	0	0.00%	NTime(2) = 1	
801	C:\IG\IG\PRE\FPR.frm	Form_Load	5	0	0	0.00%	0	0.00%	NTime(3) = 1	
802	C:\IG\IG\PRE\FPR.frm	Form_Load	6	0	0	0.00%	0	0.00%	NTime(4) = 1	
803	C:\IG\IG\PRE\FPR.frm	Form_Load	7	0	0	0.00%	0	0.00%	VI(0) = 0	
804	C:\IG\IG\PRE\FPR.frm	Form_Load	8	0	0	0.00%	0	0.00%	VI(1) = 0	
805	C:\IG\IG\PRE\FPR.frm	Form_Load	9	0	0	0.00%	0	0.00%	VI(2) = 0	
806	C:\IG\IG\PRE\FPR.frm	Form_Activate	17	0	0	0.00%	0	0.00%	Text2(2).Visible = (FV.Check1 = vbChecked)	
807	C:\IG\IG\PRE\FMalla.frm	Command1_Click	10	0	0	0.00%	0	0.00%	For K = 1 To Ndy	
808	C:\IG\IG\PRE\FE.frm	Option2_Click	62	0	0	0.00%	0	0.00%	Label3(0) = "T inf"	
809	C:\IG\IG\PRE\FMalla.frm	CEscala	3	0	0	0.00%	0	0.00%	.ScaleHeight = -2 * Mediaescala	
810	C:\IG\IG\PRE\FMalla.frm	CEscala	4	0	0	0.00%	0	0.00%	.ScaleWidth = 2 * Mediaescala	
811	C:\IG\IG\PRE\FMalla.frm	CEscala	5	0	0	0.00%	0	0.00%	.ScaleLeft = -Mediaescala + Xl / 2	
812	C:\IG\IG\PRE\FMalla.frm	CEscala	6	0	0	0.00%	0	0.00%	.ScaleTop = Yl / 2 + Mediaescala	
813	C:\IG\IG\PRE\FMalla.frm	Command1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
814	C:\IG\IG\PRE\FMalla.frm	Command1_Click	2	0	0	0.00%	0	0.00%	M3 = 0	
815	C:\IG\IG\PRE\FMalla.frm	Command1_Click	3	0	0	0.00%	0	0.00%	L3 = 0	
816	C:\IG\IG\PRE\FMalla.frm	Command1_Click	4	0	0	0.00%	0	0.00%	LL(1) = L(1)	
817	C:\IG\IG\PRE\FMalla.frm	Command1_Click	5	0	0	0.00%	0	0.00%	MM(1) = M(1)	
818	C:\IG\IG\PRE\FMalla.frm	Command1_Click	6	0	0	0.00%	0	0.00%	LL(0) = 2	
819	C:\IG\IG\PRE\FMalla.frm	Command1_Click	7	0	0	0.00%	0	0.00%	MM(0) = 2	
820	C:\IG\IG\PRE\FPR.frm	Form_Activate	5	0	0	0.00%	0	0.00%	Text2(0).Visible = (FE.Check1 = vbChecked)	
821	C:\IG\IG\PRE\FMalla.frm	Command1_Click	9	0	0	0.00%	0	0.00%	L3 = L3 + L(K)	
822	C:\IG\IG\PRE\FMalla.frm	CEscala	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
823	C:\IG\IG\PRE\FMalla.frm	Command1_Click	11	0	0	0.00%	0	0.00%	M3 = M3 + M(K)	
824	C:\IG\IG\PRE\FMalla.frm	Command1_Click	12	0	0	0.00%	0	0.00%	For K = 1 To Ndx	
825	C:\IG\IG\PRE\FMalla.frm	Command1_Click	13	0	0	0.00%	0	0.00%	LL(K) = LL(K - 1) + L(K)	
826	C:\IG\IG\PRE\FMalla.frm	Command1_Click	14	0	0	0.00%	0	0.00%	For K = 1 To Ndy	
827	C:\IG\IG\PRE\FMalla.frm	Command1_Click	15	0	0	0.00%	0	0.00%	MM(K) = MM(K - 1) + M(K)	
828	C:\IG\IG\PRE\FMalla.frm	Command1_Click	16	0	0	0.00%	0	0.00%	L2 = L3 + 1	
829	C:\IG\IG\PRE\FMalla.frm	Command1_Click	17	0	0	0.00%	0	0.00%	M2 = M3 + 1	
830	C:\IG\IG\PRE\FMalla.frm	Command1_Click	18	0	0	0.00%	0	0.00%	L1 = L2 + 1	
831	C:\IG\IG\PRE\FMalla.frm	Command1_Click	19	0	0	0.00%	0	0.00%	M1 = M2 + 1	
832	C:\IG\IG\PRE\FMalla.frm	Command1_Click	20	0	0	0.00%	0	0.00%	ReDim Preserve XU(L1), YV(M1), X(L1), Y(M1), XDif(L1), YDif(M1), XCV(L1), YCV(M1)	
833	C:\IG\IG\PRE\FMalla.frm	Command1_Click	21	0	0	0.00%	0	0.00%	For I = 1 To Ndx	
834	C:\IG\IG\PRE\FMalla.frm	Command1_Click	22	0	0	0.00%	0	0.00%	Call Expone(True, I, PowX(I), Tmx(I))	
835	C:\IG\IG\PRE\FMalla.frm	Command1_Click	23	0	0	0.00%	0	0.00%	For I = 1 To Ndy	
836	C:\IG\IG\PRE\FMalla.frm	Command1_Click	8	0	0	0.00%	0	0.00%	For K = 1 To Ndx	
837	C:\IG\IG\PRE\FCF.frm	Check2_Click	10	0	0	0.00%	0	0.00%	Text1(Index) = Ndx	
838	C:\IG\IG\PRE\FCF.frm	Command1_Click	8	0	0	0.00%	0	0.00%	Command4.Enabled = True	
839	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	9	0	0	0.00%	0	0.00%	If II >= VScroll1 Then	
840	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	10	0	0	0.00%	0	0.00%	For Ji = 0 To 6	
841	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	11	0	0	0.00%	0	0.00%	S(Ji, II) = S(Ji, II + 1)	
842	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	12	0	0	0.00%	0	0.00%	Ns = Ns - 1	
843	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	13	0	0	0.00%	0	0.00%	ReDim Preserve S(6, Ns)	
844	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	14	0	0	0.00%	0	0.00%	DiDominio	
845	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	15	0	0	0.00%	0	0.00%	DiSolido	
846	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	16	0	0	0.00%	0	0.00%	VScroll1.Max = Ns	
847	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	17	0	0	0.00%	0	0.00%	VScroll1.Min = 0	
848	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	18	0	0	0.00%	0	0.00%	VScroll1.Value = 0	
849	C:\IG\IG\PRE\FBorrar.frm	Form_Activate	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
850	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	7	0	0	0.00%	0	0.00%	If re = vbYes Then	
851	C:\IG\IG\PRE\FCF.frm	Check2_Click	9	0	0	0.00%	0	0.00%	Text1(Index).Enabled = Not (vbChecked = Check2(Index))	
852	C:\IG\IG\PRE\FBorrar.frm	Command2_Click	6	0	0	0.00%	0	0.00%	re = MsgBox(Mensa$, vbYesNo + vbApplicationModal + vbQuestion, "Comfirmación")	
853	C:\IG\IG\PRE\FCF.frm	Check2_Click	11	0	0	0.00%	0	0.00%	Case 3	
854	C:\IG\IG\PRE\FCF.frm	Check2_Click	12	0	0	0.00%	0	0.00%	Text1(Index).Enabled = Not (vbChecked = Check2(Index))	
855	C:\IG\IG\PRE\FCF.frm	Check2_Click	13	0	0	0.00%	0	0.00%	Text1(Index) = Ndy	
856	C:\IG\IG\PRE\FCF.frm	Check2_Click	14	0	0	0.00%	0	0.00%	Command2.Enabled = False	
857	C:\IG\IG\PRE\FCF.frm	Check2_Click	15	0	0	0.00%	0	0.00%	Command3.Enabled = False	
858	C:\IG\IG\PRE\FCF.frm	Check2_Click	16	0	0	0.00%	0	0.00%	Command4.Enabled = False	
